Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),pg/µL,Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Copies/uL linked molecules,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Ch3+Ch4+,Ch3+Ch4-,Ch3-Ch4+,Ch3-Ch4-,Ch5+Ch6+,Ch5+Ch6-,Ch5-Ch6+,Ch5-Ch6-
H02,,,,,1,1.567053437,,OK,,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,31.34106827,,,2.252046824,1.037592888,20883,26,20857,0,,,,,,,,1376.480225,,,,,,,,,,,,,,,,4916.704538,1237.83937,1242.419674,,,,,1.894271374,1.279955864,,,,,,,,,,,,,No,0,26,4,20853,0,0,0,20883,0,0,0,20883
H02,,,,,2,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),HEX,,,,,,20883,4,20879,0,,,,,,,,2677.724609,,,,,,,,,,,,,,,,4874.140503,2401.33626,2401.809909,,,,,,,,,,,,,,,,,,,No,0,26,4,20853,0,0,0,20883,0,0,0,20883
H02,,,,,3,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),Cy5,,,,,,20883,0,20883,0,,,,,,,,,,,,,,,,,,,,,,,,,-2.308924041,-2.308924041,,,,,,,,,,,,,,,,,,,No,0,26,4,20853,0,0,0,20883,0,0,0,20883
H02,,,,,4,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),Cy5.5,,,,,,20883,0,20883,0,,,,,,,,,,,,,,,,,,,,,,,,,0.295578655,0.295578655,,,,,,,,,,,,,,,,,,,No,0,26,4,20853,0,0,0,20883,0,0,0,20883
H02,,,,,5,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),ROX,,,,,,20883,0,20883,0,,,,,,,,,,,,,,,,,,,,,,,,,-16.83286394,-16.83286394,,,,,,,,,,,,,,,,,,,No,0,26,4,20853,0,0,0,20883,0,0,0,20883
H02,,,,,6,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),ATTO590,,,,,,20883,0,20883,0,,,,,,,,,,,,,,,,,,,,,,,,,16.74190029,16.74190029,,,,,,,,,,,,,,,,,,,No,0,26,4,20853,0,0,0,20883,0,0,0,20883
H03,,,,,1,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,NegCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,,,,,12829,0,12829,0,,,,,,,,,,,,,,,,,,,,,,,,,355.6602855,355.6602855,,,,,,,,,,,,,,,,,,,No,0,0,0,12829,0,0,0,12829,0,0,0,12829
H03,,,,,2,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,NegCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),HEX,,,,,,12829,0,12829,0,,,,,,,,,,,,,,,,,,,,,,,,,664.6839831,664.6839831,,,,,,,,,,,,,,,,,,,No,0,0,0,12829,0,0,0,12829,0,0,0,12829
H03,,,,,3,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,NegCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),Cy5,,,,,,12829,0,12829,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.016306266,-0.016306266,,,,,,,,,,,,,,,,,,,No,0,0,0,12829,0,0,0,12829,0,0,0,12829
H03,,,,,4,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,NegCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),Cy5.5,,,,,,12829,0,12829,0,,,,,,,,,,,,,,,,,,,,,,,,,0.984997077,0.984997077,,,,,,,,,,,,,,,,,,,No,0,0,0,12829,0,0,0,12829,0,0,0,12829
H03,,,,,5,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,NegCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),ROX,,,,,,12829,0,12829,0,,,,,,,,,,,,,,,,,,,,,,,,,-3.950399754,-3.950399754,,,,,,,,,,,,,,,,,,,No,0,0,0,12829,0,0,0,12829,0,0,0,12829
H03,,,,,6,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,NegCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),ATTO590,,,,,,12829,0,12829,0,,,,,,,,,,,,,,,,,,,,,,,,,0.887666873,0.887666873,,,,,,,,,,,,,,,,,,,No,0,0,0,12829,0,0,0,12829,0,0,0,12829
